age,dependents,employment_status,employment_years,monthly_income,monthly_expenses,credit_score,existing_loans,existing_emi,loan_amount,loan_term_months,interest_rate,property_value,savings_balance,missed_payments_last_year,bankruptcies,dti_ratio,requested_emi,total_emi_burden,savings_ratio,loan_to_income_ratio,approved
56,1,business_owner,14.0,6385.0,3495.0,553,0,0.0,368100.0,60,6.8,736200.0,1765.0,2,0,0.5474,7254.14,1.1361,0.4526,4.8042,0
50,1,freelancer,8.9,8169.0,4221.0,770,2,4355.0,409000.0,84,6.7,503500.0,5157.0,0,0,1.0498,6113.1,1.2814,-0.0498,4.1723,1
21,1,self_employed,4.2,5920.0,2629.0,707,4,2883.0,96600.0,36,9.2,0.0,30604.0,1,0,0.9311,3080.85,1.0074,0.0689,1.3598,0
63,3,salaried,9.4,5560.0,3074.0,850,1,1444.0,202100.0,48,9.1,288100.0,16591.0,0,1,0.8126,5038.87,1.166,0.1874,3.0291,1
59,3,freelancer,1.9,6864.0,3514.0,678,1,1648.0,180500.0,360,11.4,231700.0,933.0,0,0,0.752,1773.72,0.4985,0.248,2.1914,1
37,2,salaried,6.0,5604.0,2975.0,691,1,315.0,115300.0,360,3.7,201700.0,10661.0,0,0,0.5871,530.71,0.1509,0.4129,1.7145,1
40,1,salaried,5.1,3968.0,2083.0,703,0,0.0,157800.0,360,8.5,206400.0,1712.0,0,0,0.5249,1213.35,0.3058,0.4751,3.314,1
44,2,salaried,5.6,4121.0,2721.0,828,0,0.0,145400.0,36,9.3,244500.0,8127.0,0,0,0.6603,4644.01,1.1269,0.3397,2.9402,1
42,1,salaried,8.2,6872.0,5145.0,440,1,1097.0,305300.0,84,10.5,751400.0,7768.0,0,0,0.9083,5147.56,0.9087,0.0917,3.7022,0
49,0,self_employed,18.5,6133.0,5213.0,703,4,1597.0,137000.0,24,10.3,238400.0,34897.0,4,0,1.1104,6340.84,1.2943,-0.1104,1.8615,0
42,1,salaried,2.3,9967.0,5715.0,844,3,7500.0,500000.0,36,6.3,874700.0,48505.0,0,0,1.3259,15279.03,2.0,-0.3259,4.1805,1
64,2,salaried,9.0,6736.0,4570.0,679,0,0.0,83100.0,24,9.4,0.0,13930.0,4,0,0.6784,3811.67,0.5659,0.3216,1.0281,1
29,2,salaried,6.7,8135.0,5855.0,790,4,9015.0,251600.0,120,13.0,507700.0,8386.0,1,1,1.5,3756.66,1.57,-0.5,2.5773,0
57,4,salaried,7.6,3139.0,1375.0,739,0,0.0,88200.0,180,10.3,0.0,4091.0,5,0,0.438,964.05,0.3071,0.562,2.3415,1
30,3,salaried,3.9,3610.0,2371.0,664,3,2242.0,144200.0,60,10.7,349000.0,2060.0,0,0,1.2778,3113.73,1.4836,-0.2778,3.3287,0
56,0,salaried,17.9,2639.0,979.0,688,0,0.0,93800.0,48,15.5,0.0,3442.0,0,0,0.371,2634.36,0.9982,0.629,2.962,1
57,0,salaried,4.4,9510.0,3924.0,655,4,10347.0,358500.0,36,13.9,739100.0,24664.0,0,0,1.5,12235.28,2.0,-0.5,3.1414,0
48,0,self_employed,1.3,3981.0,1490.0,748,0,0.0,195000.0,36,6.2,304500.0,23958.0,2,0,0.3743,5949.96,1.4946,0.6257,4.0819,1
48,3,salaried,7.3,6376.0,2690.0,726,0,0.0,258500.0,60,11.1,614000.0,5044.0,3,0,0.4219,5633.32,0.8835,0.5781,3.3786,1
62,2,salaried,1.3,5594.0,4386.0,697,1,1560.0,235900.0,360,9.0,463100.0,11002.0,0,1,1.0629,1898.1,0.6182,-0.0629,3.5142,0
63,5,business_owner,2.8,7119.0,5280.0,696,0,0.0,253700.0,84,7.4,310200.0,12476.0,1,0,0.7417,3878.81,0.5449,0.2583,2.9698,1
41,2,self_employed,2.1,3867.0,2418.0,673,0,0.0,24700.0,60,7.0,0.0,1110.0,0,0,0.6253,489.09,0.1265,0.3747,0.5323,1
44,3,business_owner,5.1,27151.170000000006,16188.520000000011,509,1,6726.0,500000.0,48,7.2,894100.0,2790.0,1,0,0.6758,12019.57,0.4743,0.3242,1.0543,0
62,2,self_employed,3.1,4355.0,2527.0,711,4,5180.0,49300.0,84,9.5,0.0,17102.0,0,0,1.5,805.76,1.3745,-0.5,0.9434,0
60,4,business_owner,1.5,5664.0,4814.0,838,4,5461.0,166900.0,24,12.4,393900.0,61193.0,0,0,1.5,7887.78,2.0,-0.5,2.4556,0
22,3,salaried,9.9,2915.0,1980.0,679,0,0.0,86400.0,84,6.3,0.0,18868.0,1,0,0.6792,1274.64,0.4373,0.3208,2.47,1
28,2,self_employed,4.3,20824.0,5206.0,793,2,3836.0,500000.0,120,8.0,1222800.0,175902.26,0,0,0.4342,6066.38,0.4755,0.5658,2.0009,1
47,2,self_employed,4.1,7470.0,4348.0,553,1,1181.0,308800.0,120,7.2,668400.0,22347.0,1,0,0.7402,3617.34,0.6423,0.2598,3.4449,0
42,3,business_owner,13.5,8144.0,3657.0,582,2,1344.0,484700.0,48,16.6,903000.0,52408.0,1,0,0.6141,13885.93,1.8701,0.3859,4.9597,0
57,1,salaried,5.1,11290.0,7071.0,850,1,2492.0,115800.0,48,9.4,254200.0,67134.0,1,0,0.847,2903.73,0.4779,0.153,0.8547,1
47,0,business_owner,7.9,4482.0,2885.0,710,1,867.0,231200.0,60,9.9,328700.0,22936.0,0,0,0.8371,4900.95,1.2869,0.1629,4.2987,1
49,0,self_employed,2.9,13023.0,5533.0,726,0,0.0,500000.0,84,10.4,1116900.0,1577.0,0,0,0.4249,8404.3,0.6453,0.5751,3.1995,1
23,1,freelancer,5.4,13486.0,7371.0,503,2,2645.0,405400.0,60,11.3,692000.0,19315.0,5,0,0.7427,8875.15,0.8542,0.2573,2.5051,0
64,2,business_owner,8.3,3501.0,2265.0,811,3,2186.0,194400.0,12,11.3,254100.0,52136.0,0,0,1.2714,17208.61,2.0,-0.2714,4.6272,1
33,0,retired,2.6,1500.0,880.0,552,0,0.0,22500.0,24,9.7,0.0,12311.0,0,1,0.5867,1035.15,0.6901,0.4133,1.25,0
30,1,freelancer,7.5,1500.0,1042.0,635,0,0.0,72800.0,48,3.5,0.0,2154.0,0,0,0.6947,1627.52,1.085,0.3053,4.0444,0
56,1,salaried,5.5,13156.0,5014.0,660,1,1420.0,500000.0,180,9.3,992600.0,27623.0,0,0,0.4891,5160.95,0.5002,0.5109,3.1671,1
29,2,salaried,3.9,2783.0,1272.0,694,1,468.0,25600.0,84,8.9,0.0,17862.0,0,0,0.6252,410.58,0.3157,0.3748,0.7666,1
47,1,salaried,8.0,10563.0,5433.0,713,0,0.0,284400.0,60,7.5,444700.0,14416.0,0,0,0.5143,5698.79,0.5395,0.4857,2.2437,1
54,0,salaried,2.8,4610.0,1317.0,655,1,1024.0,182500.0,60,10.7,230400.0,58705.0,0,0,0.5078,3940.74,1.077,0.4922,3.299,1
21,0,salaried,8.0,1922.0,799.0,778,0,0.0,55500.0,84,9.7,0.0,2863.0,0,0,0.4157,912.79,0.4749,0.5843,2.4063,1
52,0,self_employed,5.3,7636.0,5543.0,759,1,566.0,429100.0,60,9.4,927200.0,5356.0,4,0,0.8,8990.94,1.2516,0.2,4.6829,1
45,3,business_owner,2.2,3749.0,2772.0,486,1,321.0,94800.0,60,6.1,0.0,17545.0,0,0,0.825,1837.16,0.5757,0.175,2.1072,0
49,1,salaried,7.1,10401.0,8103.0,850,0,0.0,65800.0,120,6.9,0.0,36249.0,0,0,0.7791,760.61,0.0731,0.2209,0.5272,1
27,2,self_employed,13.5,5265.0,4277.0,599,3,3329.0,235000.0,24,9.8,426400.0,5267.0,1,2,1.4446,10822.38,2.0,-0.4446,3.7195,0
23,2,salaried,2.7,3087.0,1414.0,694,0,0.0,148400.0,360,7.1,223300.0,1086.0,1,1,0.458,997.3,0.3231,0.542,4.006,1
40,5,business_owner,10.5,9896.0,5264.0,677,1,864.0,213000.0,360,13.5,500400.0,7134.0,1,0,0.6192,2439.73,0.3338,0.3808,1.7937,1
40,1,salaried,3.0,5049.0,2902.0,573,2,2143.0,90600.0,24,8.2,0.0,2497.0,0,0,0.9992,4105.86,1.2376,0.0008,1.4953,0
50,0,self_employed,10.8,8177.0,4213.0,733,0,0.0,276300.0,120,14.4,482100.0,28538.0,0,0,0.5152,4356.71,0.5328,0.4848,2.8158,1
55,0,retired,0.8,2875.0,1698.0,729,0,0.0,80000.0,360,14.4,0.0,3527.0,1,0,0.5906,973.28,0.3385,0.4094,2.3188,1
55,0,salaried,0.5,2729.0,1586.0,672,2,1181.0,142200.0,120,10.3,211800.0,11422.0,4,0,1.0139,1902.89,1.13,-0.0139,4.3422,0
59,2,freelancer,1.2,2693.0,1741.0,563,0,0.0,71800.0,36,6.6,0.0,10222.0,1,0,0.6465,2203.87,0.8184,0.3535,2.2218,0
47,0,business_owner,12.9,8485.0,3505.0,696,0,0.0,500000.0,12,16.1,809000.0,49757.0,4,0,0.4131,45389.09,2.0,0.5869,4.9106,1
46,0,salaried,5.1,2798.0,700.0,744,1,383.0,84300.0,36,9.0,0.0,22929.0,2,0,0.3871,2680.72,1.095,0.6129,2.5107,1
34,3,retired,5.9,2626.0,1986.0,621,4,2484.0,151300.0,24,10.3,231300.0,13056.0,0,0,1.5,7002.7,2.0,-0.5,4.8013,0
37,2,business_owner,11.6,8200.0,6970.0,778,1,1043.0,49200.0,180,12.7,0.0,172.99,0,0,0.9772,612.82,0.2019,0.0228,0.5,1
38,0,salaried,0.8,3596.0,2068.0,565,2,534.0,172600.0,48,10.7,422500.0,36130.0,0,0,0.7236,4435.83,1.382,0.2764,3.9998,0
49,0,salaried,3.4,4264.0,1705.0,677,2,1026.0,53300.0,36,9.7,0.0,7098.0,4,0,0.6405,1712.34,0.6422,0.3595,1.0417,0
40,0,self_employed,6.7,2666.0,1677.0,821,0,0.0,140200.0,120,6.1,279100.0,1028.0,1,0,0.629,1563.56,0.5865,0.371,4.3823,1
47,4,business_owner,3.6,4166.0,1629.0,631,0,0.0,197100.0,48,15.0,318800.0,69508.0,0,0,0.391,5485.44,1.3167,0.609,3.9426,1
38,3,salaried,0.7,2754.0,1828.0,678,1,553.0,24500.0,240,11.7,0.0,1104.0,3,0,0.8646,264.66,0.2969,0.1354,0.7413,1
24,3,freelancer,6.8,3582.0,2270.0,611,4,4025.0,214500.0,60,5.0,464600.0,4076.0,0,0,1.5,4047.88,2.0,-0.5,4.9902,0
21,4,salaried,3.5,7297.0,2062.0,720,0,0.0,258500.0,120,13.7,434200.0,26947.0,1,0,0.2826,3967.14,0.5437,0.7174,2.9521,1
21,2,business_owner,0.6,8357.0,5585.0,677,1,1292.0,479800.0,180,5.6,876300.0,6807.0,0,0,0.8229,3945.87,0.6268,0.1771,4.7844,0
46,0,freelancer,1.6,13116.0,11149.0,690,1,3491.0,179400.0,12,7.0,359200.0,8085.0,0,0,1.1162,15522.9,1.4497,-0.1162,1.1398,0
40,1,self_employed,2.0,3287.0,1364.0,599,2,1559.0,125900.0,180,11.0,251100.0,3107.0,1,0,0.8893,1430.98,0.9096,0.1107,3.1919,0
43,2,self_employed,4.8,2120.0,1427.0,660,1,418.0,93600.0,36,3.5,0.0,3860.0,0,0,0.8703,2742.67,1.4909,0.1297,3.6792,0
30,4,business_owner,1.7,9311.0,2792.0,700,0,0.0,489000.0,36,12.0,1221900.0,33199.0,0,0,0.2999,16241.8,1.7444,0.7001,4.3765,1
31,1,salaried,3.2,7055.0,4231.0,688,2,1941.0,66500.0,60,11.4,0.0,22489.0,0,0,0.8748,1459.17,0.482,0.1252,0.7855,1
61,2,freelancer,8.8,6132.0,1626.0,723,1,700.0,242400.0,120,11.2,385900.0,6863.0,3,0,0.3793,3366.56,0.6632,0.6207,3.2942,1
61,4,salaried,10.4,7066.0,4163.0,695,0,0.0,206700.0,60,15.5,344700.0,5610.0,1,0,0.5892,4971.79,0.7036,0.4108,2.4377,0
25,0,freelancer,10.0,2340.0,1464.0,714,1,200.0,127100.0,36,10.6,230800.0,13528.0,1,0,0.7111,4137.06,1.8534,0.2889,4.5264,1
21,3,freelancer,7.6,2956.0,1304.0,759,0,0.0,157000.0,240,10.6,246600.0,12692.0,1,0,0.4411,1578.02,0.5338,0.5589,4.426,1
37,0,salaried,5.2,4880.0,1809.0,709,0,0.0,224000.0,36,5.6,382700.0,18147.0,0,0,0.3707,6773.99,1.3881,0.6293,3.8251,1
42,1,freelancer,5.3,1982.0,1005.0,693,0,0.0,71700.0,48,6.1,0.0,351.0,2,0,0.5071,1687.17,0.8512,0.4929,3.0146,0
54,0,self_employed,18.9,5218.0,2148.0,807,3,1720.0,96500.0,60,11.2,0.0,8624.0,2,0,0.7413,2107.78,0.7336,0.2587,1.5411,1
61,2,retired,13.1,1577.0,1178.0,599,4,792.0,24100.0,36,12.4,0.0,3204.0,0,0,1.2492,805.08,1.0127,-0.2492,1.2735,0
49,2,salaried,6.8,5749.0,3187.0,731,2,2092.0,313700.0,36,9.1,553100.0,18920.0,1,0,0.9182,9990.18,2.0,0.0818,4.5472,1
24,1,salaried,4.3,13096.0,8151.0,790,3,6167.0,500000.0,24,12.9,891000.0,2073.0,0,0,1.0933,23747.43,2.0,-0.0933,3.1816,0
25,3,business_owner,8.3,5394.0,1348.0,824,1,310.0,135000.0,180,11.3,280500.0,743.0,0,0,0.3074,1559.93,0.3467,0.6926,2.0857,1
31,2,business_owner,0.9,7617.0,4391.0,627,0,0.0,159800.0,36,11.0,394000.0,14992.0,4,0,0.5765,5231.65,0.6868,0.4235,1.7483,0
41,3,self_employed,17.9,10903.0,8133.0,804,2,4256.0,126900.0,240,4.5,217500.0,8536.0,1,0,1.1363,802.83,0.464,-0.1363,0.9699,1
55,0,retired,5.3,2624.0,1536.0,568,0,0.0,53500.0,60,6.8,0.0,16479.0,4,0,0.5854,1054.32,0.4018,0.4146,1.6991,0
32,4,freelancer,4.7,2662.0,1064.0,768,0,0.0,58300.0,48,9.0,0.0,13690.0,0,0,0.3997,1450.8,0.545,0.6003,1.8251,1
46,0,retired,2.6,1541.0,849.0,588,4,1685.0,61500.0,36,9.7,0.0,172.99,1,0,1.5,1975.78,2.0,-0.5,3.3258,0
39,0,self_employed,0.5,10732.0,5134.0,709,3,2334.0,452200.0,84,8.2,749600.0,97149.0,0,0,0.6959,7093.23,0.8784,0.3041,3.5113,1
27,0,salaried,0.9,2085.0,1538.0,720,2,827.0,74700.0,84,10.8,0.0,2101.0,3,0,1.1343,1271.2,1.0063,-0.1343,2.9856,0
27,1,salaried,2.3,4450.0,1424.0,695,1,1274.0,90500.0,36,10.3,0.0,2136.0,1,0,0.6063,2932.94,0.9454,0.3937,1.6948,1
46,4,retired,5.2,3199.0,2292.0,696,2,1826.0,178600.0,60,10.1,232700.0,16994.0,1,0,1.2873,3803.52,1.7598,-0.2873,4.6525,0
60,1,salaried,1.0,3774.0,2759.0,625,0,0.0,55600.0,48,7.9,0.0,9073.0,0,0,0.7311,1354.75,0.359,0.2689,1.2277,1
25,1,retired,22.0,3947.0,3355.0,637,1,321.0,38100.0,84,7.3,0.0,20216.0,1,0,0.9313,580.63,0.2284,0.0687,0.8044,1
41,3,freelancer,3.7,4062.0,3034.0,573,2,1431.0,242600.0,24,11.6,572700.0,18066.0,3,0,1.0992,11374.76,2.0,-0.0992,4.977,0
34,2,salaried,2.8,3622.0,3025.0,664,1,1065.0,25600.0,24,13.8,0.0,2085.0,0,0,1.1292,1226.71,0.6327,-0.1292,0.589,0
24,3,self_employed,5.0,3121.0,2106.0,668,3,1954.0,131600.0,60,8.0,259700.0,2896.0,0,0,1.3009,2668.37,1.4811,-0.3009,3.5138,1
43,0,self_employed,0.9,1990.0,1692.0,664,1,478.0,45700.0,60,8.4,0.0,8361.0,1,0,1.0905,935.4,0.7103,-0.0905,1.9137,0
62,2,freelancer,11.9,3274.0,2420.0,679,0,0.0,193700.0,120,7.0,251100.0,9053.0,0,0,0.7392,2249.02,0.6869,0.2608,4.9303,1
40,0,salaried,4.2,4480.0,3808.0,615,2,2322.0,111000.0,360,5.6,165300.0,18697.0,0,0,1.3683,637.23,0.6605,-0.3683,2.0647,0
35,5,retired,1.7,3231.0,2346.0,752,0,0.0,164600.0,60,13.7,264800.0,11401.0,0,0,0.7261,3804.4,1.1775,0.2739,4.2453,1
49,2,self_employed,1.6,11512.0,8584.0,664,1,1943.0,267500.0,120,6.6,662800.0,53035.0,0,0,0.9144,3051.04,0.4338,0.0856,1.9364,1
28,2,retired,3.2,2286.0,1486.0,630,0,0.0,66200.0,120,14.3,0.0,4771.0,1,0,0.65,1039.84,0.4549,0.35,2.4132,1
61,0,self_employed,5.6,6421.0,1706.0,646,2,2457.0,270600.0,48,10.4,627500.0,58737.0,0,0,0.6483,6915.21,1.4596,0.3517,3.5119,0
39,1,salaried,3.7,4566.0,3881.0,761,2,2717.0,234300.0,48,11.8,465200.0,3773.0,0,0,1.445,6147.03,1.9413,-0.445,4.2762,1
59,0,self_employed,5.9,15125.0,11163.0,698,2,2122.0,500000.0,48,12.9,953900.0,79668.0,1,0,0.8783,13388.94,1.0255,0.1217,2.7548,1
48,1,business_owner,7.8,2955.0,1278.0,540,1,433.0,89300.0,36,12.1,0.0,12416.0,2,0,0.579,2970.3,1.1517,0.421,2.5183,0
47,1,salaried,8.8,1990.0,1246.0,655,2,354.0,22900.0,180,12.4,0.0,8471.0,0,0,0.804,280.76,0.319,0.196,0.959,1
24,3,retired,3.6,4063.0,2429.0,501,0,0.0,75600.0,120,3.5,0.0,4703.0,1,0,0.5978,747.58,0.184,0.4022,1.5506,1
35,0,self_employed,8.1,4041.0,3243.0,781,0,0.0,41000.0,48,8.3,0.0,79704.0,1,0,0.8025,1006.71,0.2491,0.1975,0.8455,1
55,3,retired,1.4,1884.0,716.0,599,0,0.0,95600.0,60,9.9,0.0,13018.0,0,0,0.38,2026.52,1.0756,0.62,4.2286,0
57,0,business_owner,4.8,3814.0,1222.0,729,2,1118.0,186700.0,36,12.6,331700.0,2745.0,0,0,0.6135,6254.75,1.9331,0.3865,4.0793,1
21,0,freelancer,1.0,6725.0,5716.0,687,1,1314.0,262900.0,24,10.3,378200.0,15722.0,1,0,1.0454,12167.94,2.0,-0.0454,3.2577,0
23,3,self_employed,2.2,12550.0,3973.0,685,0,0.0,500000.0,48,10.2,910300.0,22217.0,0,0,0.3166,12729.37,1.0143,0.6834,3.3201,1
44,3,self_employed,5.8,7006.0,3988.0,681,3,3000.0,307300.0,84,8.1,475100.0,37999.0,2,0,0.9974,4804.97,1.114,0.0026,3.6552,0
47,1,business_owner,8.6,3536.0,1080.0,799,1,923.0,23900.0,120,6.4,0.0,40088.0,1,0,0.5665,270.17,0.3374,0.4335,0.5633,1
60,0,self_employed,1.1,13371.0,5703.0,735,1,1783.0,273200.0,60,13.9,342100.0,739.0,0,0,0.5599,6342.73,0.6077,0.4401,1.7027,1
56,2,freelancer,1.9,5355.0,2975.0,693,1,721.0,76100.0,60,3.5,0.0,9245.0,1,0,0.6902,1384.39,0.3932,0.3098,1.1843,0
54,1,freelancer,29.4,7085.0,3204.0,838,0,0.0,309700.0,60,8.5,522100.0,13595.0,0,0,0.4522,6353.97,0.8968,0.5478,3.6427,1
49,1,self_employed,3.0,8665.0,5230.0,743,4,3292.0,399700.0,24,10.4,778200.0,12444.0,0,0,0.9835,18518.01,2.0,0.0165,3.844,1
44,2,self_employed,2.5,6062.0,2848.0,605,1,1559.0,203100.0,84,12.6,265300.0,4317.0,1,0,0.727,3650.76,0.8594,0.273,2.792,0
44,1,salaried,1.0,5389.0,3404.0,640,2,1744.0,68700.0,84,13.0,0.0,19541.0,4,0,0.9553,1249.79,0.5555,0.0447,1.0623,0
62,0,salaried,7.6,8801.0,4945.0,575,3,2255.0,500000.0,120,9.4,856600.0,11254.0,0,1,0.8181,6442.53,0.9882,0.1819,4.7343,0
24,4,business_owner,4.8,5163.0,2018.0,553,4,5037.0,218200.0,48,14.4,344200.0,14677.0,3,0,1.3665,6006.51,2.0,-0.3665,3.5219,0
23,3,business_owner,1.5,17159.0,5398.0,799,2,3888.0,500000.0,24,10.0,664000.0,39795.0,0,0,0.5412,23072.46,1.5712,0.4588,2.4283,1
54,0,salaried,6.5,6503.0,3945.0,592,1,945.0,171300.0,60,4.9,257600.0,21482.0,0,0,0.752,3224.8,0.6412,0.248,2.1951,0
43,2,business_owner,5.0,4262.0,1361.0,640,3,856.0,139900.0,36,9.7,250700.0,7811.0,0,0,0.5202,4494.5,1.2554,0.4798,2.7354,1
43,0,salaried,5.5,5089.0,2196.0,846,1,833.0,259400.0,36,7.1,476000.0,5477.0,0,0,0.5952,8021.38,1.7399,0.4048,4.2477,1
25,3,self_employed,32.1,6861.0,5832.0,760,1,1525.0,160200.0,24,10.9,381700.0,3364.0,4,0,1.0723,7459.14,1.3095,-0.0723,1.9458,1
51,2,salaried,0.7,14492.0,4179.0,850,1,1722.0,89100.0,36,15.7,0.0,137661.0,0,0,0.4072,3119.31,0.3341,0.5928,0.5124,1
61,0,retired,15.3,2553.0,1556.0,708,3,1523.0,43400.0,120,7.8,0.0,3236.0,0,0,1.206,521.99,0.801,-0.206,1.4166,1
26,0,retired,11.6,3581.0,1111.0,628,2,1678.0,129300.0,60,10.4,183200.0,18825.0,0,0,0.7788,2772.76,1.2429,0.2212,3.0089,0
57,0,self_employed,3.7,1755.0,1238.0,689,0,0.0,31100.0,48,8.1,0.0,13725.0,0,0,0.7054,760.7,0.4334,0.2946,1.4767,1
30,2,salaried,13.3,3285.0,2069.0,660,0,0.0,146500.0,360,13.7,298500.0,20031.0,1,0,0.6298,1701.11,0.5178,0.3702,3.7164,1
60,3,self_employed,6.8,5321.0,2898.0,694,1,983.0,74600.0,360,6.9,0.0,83327.0,0,0,0.7294,491.32,0.2771,0.2706,1.1683,1
27,0,freelancer,13.7,4304.0,1819.0,648,0,0.0,163800.0,36,7.7,312300.0,10597.0,0,0,0.4226,5110.26,1.1873,0.5774,3.1715,1
59,0,salaried,5.9,6388.0,4587.0,828,0,0.0,82200.0,120,12.4,0.0,173.0,0,0,0.7181,1198.42,0.1876,0.2819,1.0723,1
58,1,salaried,2.0,5105.0,3046.0,634,0,0.0,229900.0,36,9.4,406200.0,4184.0,0,0,0.5967,7353.63,1.4405,0.4033,3.7529,0
41,0,freelancer,5.7,2141.0,728.0,745,1,207.0,26700.0,120,10.9,0.0,9077.0,0,0,0.4367,366.28,0.2678,0.5633,1.0392,1
40,1,salaried,1.7,4584.0,3026.0,648,0,0.0,274100.0,60,6.6,464500.0,24577.0,0,2,0.6601,5375.93,1.1728,0.3399,4.9829,0
23,2,salaried,1.4,3343.0,1981.0,685,0,0.0,122100.0,36,6.2,204600.0,24299.0,0,0,0.5926,3725.59,1.1144,0.4074,3.0437,0
42,2,self_employed,6.9,1500.0,870.0,660,0,0.0,37700.0,24,11.2,0.0,8330.0,1,0,0.58,1760.62,1.1737,0.42,2.0944,1
24,5,freelancer,18.2,1500.0,1275.0,681,2,440.0,29100.0,24,9.9,0.0,190.0,0,0,1.1433,1341.47,1.1876,-0.1433,1.6167,0
48,4,retired,5.8,1500.0,896.0,705,2,705.0,71700.0,240,6.2,0.0,1358.0,0,0,1.0673,521.99,0.818,-0.0673,3.9833,1
32,2,salaried,10.0,4799.0,4079.0,837,1,621.0,122700.0,24,9.2,152300.0,51904.0,1,0,0.9794,5616.78,1.2998,0.0206,2.1307,1
58,3,self_employed,1.6,10625.0,8226.0,680,3,5858.0,111100.0,60,11.1,275400.0,16932.0,1,0,1.3256,2421.13,0.7792,-0.3256,0.8714,0
56,5,salaried,6.9,6022.0,5119.0,553,0,0.0,252000.0,36,16.0,329500.0,5863.0,3,0,0.85,8859.57,1.4712,0.15,3.4872,0
61,0,salaried,8.4,4454.0,3334.0,726,3,3203.0,138300.0,36,11.5,231900.0,2657.0,0,0,1.4677,4560.58,1.7431,-0.4677,2.5876,1
25,0,self_employed,0.8,27151.170000000006,13972.0,703,1,7792.0,500000.0,84,7.0,686800.0,70251.0,4,0,0.7602,7546.34,0.5358,0.2398,1.4554,1
33,0,salaried,1.1,5852.0,4411.0,617,3,3643.0,242000.0,36,4.0,566700.0,4888.0,0,0,1.3763,7144.8,1.8434,-0.3763,3.4461,0
43,2,salaried,9.6,2196.0,1189.0,750,4,2298.0,34100.0,180,11.8,0.0,825.0,0,0,1.5,404.88,1.2308,-0.5,1.294,1
50,3,freelancer,4.0,4090.0,1447.0,656,0,0.0,139600.0,180,8.6,186700.0,5670.0,0,0,0.3538,1382.89,0.3381,0.6462,2.8443,1
57,1,self_employed,3.6,12283.0,10441.0,646,1,1631.0,489900.0,24,12.1,1118100.0,30483.0,2,0,0.9828,23084.18,2.0,0.0172,3.3237,0
45,2,retired,15.7,2242.0,1044.0,705,0,0.0,45600.0,36,9.5,0.0,10442.0,0,1,0.4657,1460.7,0.6515,0.5343,1.6949,1
47,2,salaried,29.4,10682.0,5682.0,761,0,0.0,460800.0,24,11.4,652900.0,91207.0,0,0,0.5319,21562.57,2.0,0.4681,3.5948,1
34,0,self_employed,9.2,5175.0,2618.0,788,3,1541.0,249500.0,60,5.2,449200.0,2561.0,0,0,0.8037,4731.27,1.212,0.1963,4.0177,1
56,1,salaried,9.9,4707.0,4001.0,640,4,5317.0,32200.0,12,15.8,0.0,993.0,1,0,1.5,2918.49,1.7496,-0.5,0.5701,0
59,0,salaried,1.9,5873.0,3137.0,756,2,1090.0,106400.0,240,13.7,234200.0,7835.0,0,0,0.7197,1299.99,0.4069,0.2803,1.5097,1
36,0,retired,1.8,1500.0,1089.0,721,4,860.0,45200.0,120,15.2,0.0,9189.0,1,0,1.2993,734.78,1.0632,-0.2993,2.5111,1
42,3,freelancer,24.2,3307.0,1438.0,818,1,248.0,131000.0,240,13.0,288300.0,7533.0,4,0,0.5098,1534.76,0.5391,0.4902,3.3011,1
41,3,salaried,7.6,6078.0,2645.0,749,2,2545.0,111500.0,360,10.0,238300.0,31477.0,3,0,0.8539,978.49,0.5797,0.1461,1.5287,0
41,3,freelancer,7.5,3715.0,1740.0,653,3,1444.0,196600.0,84,7.7,292600.0,8616.0,5,0,0.8571,3034.95,1.2056,0.1429,4.41,0
28,3,retired,2.5,2461.0,1501.0,655,4,2526.0,42500.0,60,13.4,0.0,2895.0,1,0,1.5,975.73,1.4229,-0.5,1.4391,0
36,3,salaried,13.6,8901.0,4884.0,642,2,5337.0,458700.0,240,14.6,1060100.0,10221.0,0,0,1.1483,5904.99,1.263,-0.1483,4.2945,0
51,2,salaried,0.8,5208.0,1534.0,712,0,0.0,158700.0,36,10.7,195600.0,28547.0,0,0,0.2945,5173.12,0.9933,0.7055,2.5394,1
62,2,salaried,2.4,1522.0,574.99,605,0,0.0,17899.0,60,8.2,0.0,1778.0,0,0,0.3292,340.22,0.2235,0.6708,0.9144,1
30,2,business_owner,1.7,15642.0,9600.0,699,0,0.0,500000.0,36,9.4,803100.0,63351.0,0,0,0.6137,15993.11,1.0224,0.3863,2.6638,1
52,2,salaried,7.9,5113.0,4346.0,695,3,785.0,217000.0,60,12.3,532300.0,83873.0,0,0,1.0035,4860.01,1.1041,-0.0035,3.5367,1
54,1,salaried,8.0,1576.0,785.0,709,3,275.0,46700.0,36,11.2,0.0,292.0,0,0,0.6726,1533.32,1.1474,0.3274,2.4693,1
29,3,self_employed,5.1,3024.0,1634.0,715,0,0.0,35000.0,60,10.0,0.0,4465.0,0,0,0.5403,743.65,0.2459,0.4597,0.9645,1
37,1,self_employed,0.5,3444.0,2561.0,713,1,918.0,39600.0,36,15.1,0.0,1944.0,2,0,1.0102,1374.69,0.6657,-0.0102,0.9582,0
31,2,business_owner,12.9,5228.0,1307.0,652,0,0.0,297400.0,84,13.0,697700.0,19492.0,3,0,0.25,5410.29,1.0349,0.75,4.7405,1
